id,title,description,filename,originalFilename,idThumbnail,contentType,idSource,conversion_status,userId,duration,viewCounter,created,shownInList,whishedStatus,sns,is_private,transcriptProcessId,taggingProcessId,external_id,thumbnail_url,disable_qa,oldFilename,eventAction,currentUserDomain,originalOwnerId
135,Training Session Plan,"<p>The Training Session Plan template can be used to define/refine learning objectives, brainstorm content, and design your presentation.</p>",o_1dl326slr15ht1egr1s821trs14f5a.docx,Training Session Plan_Template.docx,"",2,1,20,13912,"",32,1568839791000,false,"",0,0,1504,1505,"","",false,o_1dl326slr15ht1egr1s821trs14f5a.docx,"","",""
340,2020.02 Work Life Balance Recorded Meeting,<p>Work Life Balance Recorded Meeting</p>,o_1edn501ol1l9a1jhb8ibtbe2q3f.mp4,Key Strategies for Work Life Balance in eDiscovery.mp4,8199,1,1,20,13689,3528,4,1595283606000,false,"",0,0,2267,2266,"","",false,o_1edn501ol1l9a1jhb8ibtbe2q3f.mp4,"","",""
100,Email Thread Visualization,"<p class=\"MsoNormal\">The email thread visualization tool is available for any email threading jobs run as full builds. Upon job completion, the visualization is available from the document viewer when a document is opened.</p>",o_1dilli0ab139q1dpn91q1hfr11sn18.docx,Email Thread Visualization.docx,"",2,1,20,13689,"",4,1566242832000,false,"",0,0,1248,1367,"","",false,o_1dilli0ab139q1dpn91q1hfr11sn18.docx,"","",""
380,Understanding Metadata Profiles - Processing Training,<p>Video covering basic understanding of how to apply and work with metadata profiles within Nuix.</p>,sc_86da9215-e0bc-626a-85e2-e4cf39504b8b.mp4,sc_86da9215-e0bc-626a-85e2-e4cf39504b8b.mp4,"",1,1,20,13612,710,8,1597457451000,false,"",0,0,2385,2402,"","",false,sc_86da9215-e0bc-626a-85e2-e4cf39504b8b.mp4,"","",""
76,Equivio - beyond the KB,"<p>Great tips on understanding where and how to find out what jobs are processing and if there are issues with a load.</p>
<p> </p>
<p>This was a group training as part of the RS \"ask an expert\" series.</p>",o_1dgikmsjl1ipj9377qi0s1osia.mp4,Equvio_Beyond the KB.mp4,8070,1,1,20,14006,1607,19,1563993796000,false,"",0,0,1382,1381,"","",false,o_1dgikmsjl1ipj9377qi0s1osia.mp4,"","",""
524,04.26.2021 RS Lunch and Learn Active Learning,<p>David Bruno lead a good discussion on Active Learning projects. </p>,f6b2f87ddbfa2c0eeaa1c2fd6b071a3383a020fb277185693.mp4,Review Solutions Lunch _ Learn.mp4,"",1,1,20,13106,3021,8,1619467491000,false,"",0,0,3342,3343,"","",false,f6b2f87ddbfa2c0eeaa1c2fd6b071a3383a020fb277185693.mp4,"","",""
112,Structured Analytics - Quick Reference,"<p class=\"MsoNormal\">This guide provides step-by-step instructions for creating and administering structured analytics. In particular, it discusses how to take advantage of running multiple structured analytics sets on the email threading and textual near duplicate operations. The main sections are as follows:</p>
<p class=\"MsoNormal\">1. Creating a structured analytics set</p>
<p class=\"MsoNormal\">2. Running and re-running a structured analytics set</p>
<p class=\"MsoNormal\">3. Using the Copy to legacy document fields button</p>",o_1dilup9771tsnbpp11l9dvrd4g2b.docx,Structured Analytics Quick Reference Card.docx,"",2,1,20,13689,"",7,1566252508000,false,"",0,0,1260,1375,"","",false,o_1dilup9771tsnbpp11l9dvrd4g2b.docx,"","",""
675,Loading,<p>Blackout: Master Dupe Workflow</p>,"",https://lighthouseglobal.docebosaas.com/learn/course/8456/blackout-masterdupe-workflow-hosted-by-jenna-reyna-march-3-2022?generated_by=13106&hash=084c1b4af9364f44a1044e1efcf8cbc9da5f9b50,"",15,1,20,13106,"",1,1649876021000,false,"",0,0,4693,4692,"","",false,"","",lighthouseglobal.docebosaas.com,""
389,Tips and Tools for Conversations About Race,"<p>Tools for having effective conversations about race - provided by Michael Welp following the Insiders &amp; Outsiders, Engaging White Men in Diversity &amp; Inclusion webinar held as part of the D&amp;I at Lighthouse Webinar Series.</p>
<p>The recording of that session is posted here: https://lighthouseglobal.docebosaas.com/share/asset/view/387</p>
<p>And the slide deck here: https://lighthouseglobal.docebosaas.com/share/asset/view/388</p>",o_1ehb35eg937b4kd1qck3e218duk.pdf,Conversations About Race.pdf,"",5,1,20,13988,"",2,1599173999000,false,"",0,0,2408,2409,"","",false,o_1ehb35eg937b4kd1qck3e218duk.pdf,"","",""
594,ETS - Processing MSTeams,"<p>This is the link to the ETS - Processing Team in MSTeams. The Team has three main channels: General, Jobs [SEA_NY]  Jobs [SFO]</p>","",https://teams.microsoft.com/l/team/19%3a5c26887b96884f188767364e82bbf7ad%40thread.tacv2/conversations?groupId=3e815158-cde9-4cad-8ed1-ba02740a403e&tenantId=4d1624e8-5511-40de-b658-38621b4e2cb4,"",15,1,20,14631,"",0,1627066349000,false,"",0,1,3863,3864,"","",false,"","","",""
544,How to Check the Status of a Contract in DocuSign (from the Legal team),<p>Use this step-by-step guide from the Legal team to learn how to check the status of signatures on a contract in DocuSign.</p>,83c3192cc038475b1f76875a5dc0d6c9112731407.pptx,Checking the Status of a Contract in DocuSign.pptx,"",4,1,20,14347,"",320,1622584825000,false,"",0,0,3979,3988,"","",false,"","","",""
148,The Dangers of The All Or Nothing Plan,"<p>Is it better to plan everything possible and then simply go build it all? No, that's a risky way to plan a product or service. This article and video describes the dangers and the value of prioritizing slices of the possible features.</p>",99f0b4c5be5d5490ef0d5ca09f140e3b,https://www.solutionsiq.com/resource/blog-post/the-dangers-of-the-all-or-nothing-plan/,"",15,1,20,14142,0,1,1570641505000,false,"",0,0,1530,1529,"","",false,99f0b4c5be5d5490ef0d5ca09f140e3b,"","",""
447,D&I at Lighthouse Webinar Series: The Neuroscience Behind Inclusion/Exclusion,"<p>Recording of our fourth session in our D&amp;I at Lighthouse Webinar Series where Britt Andreatta discusses the brain science behind inclusion/exclusion and how it impacts team performance, and why belonging and both psychological and physical safety is so important in bringing out the best in teams. Britt draws on her unique background in leadership, neuroscience, psychology, and learning to unlock the best in people and organizations.</p>",o_1epk69r90s3jeftsjh9co43fa.mp4,"D&I at Lighthouse Webinar Brain Science Behind InclusionExclusion, Britt Andreatta.mp4",8242,1,1,20,13988,4122,16,1608069213000,false,"",0,0,2668,2667,"","",false,o_1epk69r90s3jeftsjh9co43fa.mp4,"","",""
264,2019MASTERS SAN FRAN,"<p>Intelligent Investigations - Dave Lewis, PhD., Brainspace Chief Data Scientist &amp; Mark Noel, Director of Tech Assisted Review and Analytics, Hogan Lovells</p>",86fad691b574cd5ce015b0bab18f2039.jpg,https://www.youtube.com/watch?v=aVoGVx7J8qk&feature=youtu.be,"",20,1,20,13689,0,4,1587059120000,false,"",0,0,1947,1946,"","",false,86fad691b574cd5ce015b0bab18f2039.jpg,"","",""
265,6 3 RELEASE WEBINAR,"<p>Brainspace 6.3 Release Demo - Chris Wright, Brainspace Product Trainer</p>",bef86f200aa5334585be385db67cc2a1.jpg,https://www.youtube.com/watch?v=8Bo57dxkRts&feature=youtu.be,"",20,1,20,13689,0,5,1587059193000,false,"",0,0,1950,1949,"","",false,bef86f200aa5334585be385db67cc2a1.jpg,"","",""
570,Lighthouse Global eDiscovery CS-PM Interview Question Guide,<p>Lighthouse Global eDiscovery CS-PM Interview Question Guide</p>,ee97b665908d2bce62e1eddc878af5d31984717610.docx,Lighthouse Global eDiscovery CS-PM Interview Question Guide.docx,"",2,1,20,13106,"",42,1625753942000,false,"",0,0,3773,3797,"","",false,"","","",""
583,Data Drives Dramatic Shifts in Business Roles and Practices,<p>Data Drives Dramatic Shifts in Business Roles and Practices</p><p>By Rob Williams</p><p><em>Corporate Counsel Business Journal</em></p><p><em>September-October 2020</em></p>,d19689082f150a53307af6708aaccec8587730956.pdf,H5.CCBJ_.Sept_.Reprint (1).pdf,"",5,1,20,13912,"",169,1625936872000,false,"",0,0,3830,3831,"","",false,"","","",""
705,Diversity and Inclusion | Lighthouse,"At Lighthouse we believe in the power of leveraging our individual strengths. Through listening and open, honest dialogue, we strive to create meaningful work in an environment where everyone belongs.","",https://www.lighthouseglobal.com/diversity-and-inclusion,"",15,1,20,13689,"",0,1653001857000,false,"",0,0,4895,4893,"","",false,"","",lighthouseglobal.docebosaas.com,""
682,Trainings for Sierra,General trainings for S Walker training plan,"","","",19,1,20,14115,"",1,1650044504000,false,"",0,1,"","","","",false,"","","",""
422,D&I at Lighthouse Webinar Series: Allyship & Advocacy,"<p>Recording of the third session in the 2020 D&amp;I at Lighthouse Webinar Series, where Amber Cabral discusses allyship and advocacy, and shares tactics and effective strategies for managing discomfort and developing a growth mindset. As the founder of Cabral Co, a consulting firm focused on diversity, equity, and inclusive leadership, Amber is known for delivering respectful and authentic training, rich strategies and content with simple but impactful steps, and eye-opening insights that inspire behavior change.</p>",o_1emd3pi7v1ohq1q7u16j9i87j6ja.mp4,D_I at Lighthouse Webinar Series_ Allyship _ Advocacy.mp4,8235,1,1,20,13988,5347,23,1604610476000,false,"",0,0,2611,2610,"","",false,o_1emd3pi7v1ohq1q7u16j9i87j6ja.mp4,"","",""
317,4) Pre-Processed Data Training - Optimus Normalization,<p>4/6</p>,sc_1f0b0c0a-b7a9-b40b-8156-b152b1084e5c.mp4,sc_1f0b0c0a-b7a9-b40b-8156-b152b1084e5c.mp4,"",1,1,20,13885,1069,32,1593463753000,false,"",0,0,2169,2168,"","",false,sc_1f0b0c0a-b7a9-b40b-8156-b152b1084e5c.mp4,"","",""
185,2019 SF Intake Workflow,"<p>This is a presentation of the 2019 SF Intake Workflow from start to end.</p>
<p>Created by: John Ahearne and Santiago Barragan</p>",o_1drc57rbn1f8e34pu47ot81uvpa.pptx,Lighthouse SF Intake WorkFlow 2019.pptx,"",4,1,20,13875,"",15,1575587409000,false,"",0,0,1655,1656,"","",false,o_1drc57rbn1f8e34pu47ot81uvpa.pptx,"","",""
228,Self Service password change,<p>Self Service password change</p>,o_1e2jt84dj1tbn10g8lcf11en18i8a.pdf,Self Service password change.pdf,"",5,1,20,13678,"",10,1583363658000,false,"",0,0,1827,1828,"","",false,o_1e2jt84dj1tbn10g8lcf11en18i8a.pdf,"","",""
295,Lighthouse Email Signature Template,<p>Lighthouse Email Signature Template</p>,o_1ea37im7j1r53k4cdbesmhlvva.pdf,Lighthouse Email Signature Template.pdf,"",5,1,20,13678,"",33,1591393999000,false,"",0,0,2058,2061,"","",false,o_1ea37im7j1r53k4cdbesmhlvva.pdf,"","",""
710,Post-Lockdown Summer: How to Get Out and Stay Safe | 98point6,"As states reopen and restrictions continue to lift, we're sharing how to make the most informed choices about socializing and travel during the summer.","",https://www.98point6.com/post-lockdown-summer/,"",15,1,20,13689,"",0,1653002776000,false,"",0,0,4911,4912,"","",false,"","",lighthouseglobal.docebosaas.com,""
355,Company Unification and Optimization Flash Session,"<p>The Company Unification and Optimization (CUO) flash session, led by Dara Thompson, provided a great summary of CUO program and progress to date.</p>
<p> </p>
<p>During the interactive presentation, employees learned that the program is more than getting everyone in InSite, it also is about empowering us to work together to provide exceptional experiences holistically, both to our team members and our clients. By getting us on a single workflow and set of tools, Lighthouse will accelerate innovation, automation, and the adoption of best practices. </p>
<p> </p>
<p>The initial release is complete, with approximately 30 percent of the San Francisco staff trained and the first two clients on boarded: Dr First and Celink. We are now gathering feedback from the pilot team and prioritizing the next round of optimizations while we ramp our teams and clients. </p>
<p> </p>
<p>The session also featured a rousing game of CUO Jeopardy, led by emcee Talia Karaberis, where participants shared knowledge about the CUO features and optimizations.</p>
<p> </p>
<p>Feedback from the pilot team included the following:</p>
<p>• Finally being able to offer the teams 24/7 coverage which will help the teams with work life balance -Jean Domalis</p>
<p>• Giving us the ability to automate and make quick, small improvements as we need them -Mike Haw</p>
<p>• Combining the best of both worlds across SEA/NY and SF workflows and tools -Matt Korst</p>
<p>• Using the same set of resources to tackle the same problem will allow us to scale faster in the future -Jorge Santisteban</p>
<p>• Solving problems once (vs. currently where we have to solve the problem 3 or 4 times...) which will increase Lighthouse’s pace of innovation -Patrick Par </p>",o_1eds07oai2fl1j651mpo1ncbh7a.mp4,Flash Session Company Unification and Optimization-20200722 1559-1.mp4,8204,1,1,20,14276,3658,20,1595446387000,false,"",0,0,2293,2292,"","",false,o_1eds07oai2fl1j651mpo1ncbh7a.mp4,"","",""
388,"Slides from Webinar: Insiders & Outsiders, Engaging White Men in Diversity & Inclusion","<p>PowerPoint used during Michael Welp's workshop on exploring insider outsider dynamics, privilege and engaging white men in creating effective diversity partnerships and a culture of inclusion.</p>
<p>Webinar recording posted here:  https://lighthouseglobal.docebosaas.com/share/asset/view/387</p>
<p> </p>",o_1ehb1k3b018q31gdm1c2r17iishvf.pptx,Michael Welp WMFD Presentation.pptx,"",4,1,20,13988,"",3,1599172383000,false,"",0,0,2406,2407,"","",false,o_1ehb1k3b018q31gdm1c2r17iishvf.pptx,"","",""
521,04_Create Datasets (Processing),<p>04_Create Datasets (Processing)</p>,44e6d6e8-1274-c9db-902d-242a7476998b319610312.mp4,44e6d6e8-1274-c9db-902d-242a7476998b.mp4,"",1,1,20,13612,682,0,1618928243000,false,"",0,1,3285,3286,"","",false,44e6d6e8-1274-c9db-902d-242a7476998b319610312.mp4,"","",""
673,My Favorites,Favorite trainings,"","","",19,1,18,15388,"",0,1649351111000,false,"",0,1,"","","","",false,"","","",""
238,Self Care Resources Infographic,"<p>Get information and links to self care resources including guided meditation, breathing exercises, yoga, journaling and much more.</p>",o_1e3o5i3o3a6f11vh16im9eo1252a.pdf,Self Care infographic.pdf,"",5,1,20,13586,"",0,1584580343000,false,"",0,0,1869,1870,"","",false,o_1e3o5i3o3a6f11vh16im9eo1252a.pdf,"","",""
531,ChatSmart General Overview - Session 1,<p>ChatSmart General Overview - Session 1</p>,b699e072d099f6ca0133b447fd90d4fb8fae2eb61886735075.mp4,ChatSmart General Overview Session 1.mp4,"",1,1,20,13106,3619,35,1621359057000,false,"",0,0,3497,"","","",false,b699e072d099f6ca0133b447fd90d4fb8fae2eb61886735075.mp4,"","",""
697,Malbek Approver Training - Reference slides,<p>Step by step PowerPoint reference slides on Guidance to contract approvers on how to handle approvals initiated by Malbek approval workflows and how SMEs can provide input to Legal.</p><p><br /></p>,d94184bbc1944b07309dd5940e55262c1561877326.pptx,Malbek_Approver Training_Final 5.9.22.pptx,"",4,1,20,15219,"",93,1652482510000,false,"",0,0,4845,4846,"","",false,"",create,lighthouseglobal.docebosaas.com,""
479,Walmart Opioid Training | Walmart in the News,"In this session, learn a little bit about the opioid crisis in America and Walmart's role in that crisis.",f33f56df-ac2d-a2fa-333a-8030afdaaaf5836802962.mp4,f33f56df-ac2d-a2fa-333a-8030afdaaaf5.mp4,"",1,1,20,13878,880,10,1614640328000,false,"",0,0,2800,2801,"","",false,f33f56df-ac2d-a2fa-333a-8030afdaaaf5836802962.mp4,"","",""
575,Lighthouse Global UX Interview Question Guide,<p>Lighthouse Global UX Interview Question Guide</p>,f120b37142dce90bf2afe1fa84aecc72388733644.docx,Lighthouse Global UX Interview Question Guide.docx,"",2,1,20,13106,"",49,1625754279000,false,"",0,0,3794,3795,"","",false,"","","",""
203,Lesson 1 - Processing Essentials - Welcome To Processing!,"<p>Overview of future lessons, and a quick starter guide to familiarize yourself with commonly used resources for daily processing needs.</p>",sc_50e3b970-f792-9343-9470-e5f8b4d00788.mp4,sc_50e3b970-f792-9343-9470-e5f8b4d00788.mp4,"",1,1,20,13612,1392,22,1580510701000,false,"",0,0,1774,1773,"","",false,sc_50e3b970-f792-9343-9470-e5f8b4d00788.mp4,"","",""
642,The Program Board,"<p>The Program Board is a key artifact created during a Program Increment (PI) Planning Event. This video describes what it information it shares, how to create it and techniques to apply what it shows. <br /><br />In December, 2021 we held a SAFe Product Owner / Product Manager training session. The attendees wanted to share this content more widely.</p>","",https://vimeo.com/355401474/4ed0fa500e,"",21,1,20,14142,"",6,1641323052000,false,"",0,0,4351,4352,"","",false,"","",lighthouseglobal.docebosaas.com,""
22,What's new in Relativity 10?,"<p>This page provides information on all new or modified functionality in Relativity . For new Relativity infrastructure requirements, see What's new in the infrastructure. For release notes, see Relativity Release Notes.</p>",c5c60ed742385d5de91f5b024cdd8d7c,https://help.relativity.com/10.0/Content/What_s_New/What_s_new.htm,"",15,1,20,13106,0,0,1561407838000,false,"",0,0,298,297,"","",false,c5c60ed742385d5de91f5b024cdd8d7c,"","",""
